postId,postAuthor,postText,creationTime,postUrl,commentAuthorName,commentText,commentId,depth,postAuthor_gender_hybrid
2069615173546302,Junior Gusman,"Disponibles todos

Pide el tuyo!!

Por tan solo $20 dolares al mes 

Cable eh internet",03/12/2025 101236 AM,2069615173546302.0,,,,,male
2069241330250353,Irene Garcia,,03/11/2025 104942 PM,2069241330250352.8,,,,,female
2069233913584428,Mariana Corral,"Te ayudamos con: Parciales, clases, talleres, trabajos escritos, traducciones, articulos, proyectos, tesis, monografias 

Escribenos y cotiza conmigo 
https://wa.me/message/ITT7BF2GT2V4D1

Canal de Youtube:
https://youtube.com/@Matematicasyfisicacontilde",03/11/2025 103451 PM,2069233913584428.0,,,,,female
2069202956920857,Novia De David,"Estoy vendiendo esta bicicleta, es una profit x20max",03/11/2025 093252 PM,2069202956920856.8,,,,,female
2069035226937630,Maria Jose Cristancho,"Hola a todos, les tengo llaveros, flores, munecos tejidos, lo que gustes, tambien si deseas algo diferente se te hace por encargo y puedes hacer tu pedido al:
INSTAGRAM: @bae.lt7
WHATSAPP: 301 155 1496
O puedes venir personalmente, me encuentro en las escaleras del edificio de humanas nuevo 

HORARIO:
MARTES de 2pm a 6pm
MIERCOLES de 6am a 12m
JUEVES Y VIERNES de 12m a 6pm
SABADO de 9am a 12m",03/11/2025 045548 PM,2069035226937630.0,,,,,female
2069020933605726,Psicologa Silvia Blanco Carvajal,"Bucaramanga 
Terapia psicologica presencial * Online 
Atencion a adolescentes * Adultos * Parejas 

Horario de atencion 
* Lunes * Martes: 5pm a 8pm
* Miercoles * Jueves * Viernes: 3pm a 7pm
* Sabados: 8am a 12pm
Agenda tu sesion https://wa.me/573152826356 

Sigueme https://www.instagram.com/mentesana_psilviabc?igsh=MTUwcW5ob2FiMGJtMw==",03/11/2025 042333 PM,2069020933605726.0,,,,,female
2068993700275116,Andreina Lima,"Holisss amigos 
Comidas rapidas ""aja y tu que ""
Tiene la mejor comida y su sabor es unico 
Tenemos la mejor salchipapa de Bucaramanga 
Conoce nuestros horarios para que nos puedas visitar 
calle 9 #24-52 barrio la universidad 
3014173024
Recuerda tenemos DOMICILIO GRATIS EN EL SECTOR 
Siguenos en nuestra pagina de tiktok: ajaytuque0 
Instagram: ajaytuque.oficial",03/11/2025 032518 PM,2068993700275116.0,,,,,female
2068236253684194,Angeles Manzano,"Hola vengo por aqui a ofrecerles mis servicios como manicurista principiante, por aca les dejo los trabajo que realizo, tales como unas tradicional, semipermanente, gel sobre tips, polygel sobre tips, recubrimientos en gel y polygel, polygel esculpido, retiro de semipermanente y sistemas, nivelacion en gel, soft gel / press on, spa de mano y pies  a muy buen precio, servicio a domicilio 3132484803 espero me apoyen",03/10/2025 053245 PM,2068236253684194.0,,,,,female
2068192927021860,Johan Ovalle,"Buenas tardes compas, a la orden hermosas flores eternas (tengo rosas, tulipanes, lirios, claveles, girasoles), para que regalen a su enamorado o enamorada una linda sorpresa , la unidad desde 10 mil pesitos, tambien se hacen ramos por encargo, estoy en biblio, hago domis donde necesite ",03/10/2025 042416 PM,2068192927021860.0,,,,,male
2068149600359526,Jose Daniel Caicedo Manrique,!Atencion ingenieros mecanicos!  Se busca estudiante de ingenieria Mecanica para el desarrollo de un software para el diseno electromecanico de vehiculos electricos de 2 a 4 ruedas como proyecto de grado(Se busca companero ya hay una persona trabajando en el tema).  . Si te interesa comunicarse  a los correos escritos en la imagen o al interno.,03/10/2025 025154 PM,2068149600359526.0,,,,,male
2068146547026498,Chuito Carrillo,,03/10/2025 024521 PM,2068146547026498.0,,,,,male
2068142313693588,Karen Romero,"Luce unas unas hermosas 
acrilicas 55
press on 45
semipermanente 30
3166714898

https://www.instagram.com/karenromero6354?igsh=MTVsbHV1dTJvc3FtMw%3D%3D&utm_source=qr

Bucaramanga 
No domicilios",03/10/2025 023652 PM,2068142313693588.0,,,,,female
2067271223780697,Cesar Gomez,"?Te gustaria aprender a bailar?

Tenemos clases de baile para todas las edades desde los 5 anos en adelante

Salsa, merengue, bachata, folclor y mas

Grupo Infantil: 5 anos-10 anos
Grupo juvenil: 11 anos en adelante
Grupo adultos: 18+ anos

Escribenos al DM para agendar tus clases y mas informacion

Clases grupales y particulares

heartsSiguenos en instagram como:
@cesarbaila_
@edaescueladeartes

!Se parte de nuestra familia artistica!

Posdata: tambien tenemos clases de Karate, dibujo, Teatro y musica con oferta variada de instrumentos como bateria, guitarra, piano y bajo electrico",03/09/2025 014913 PM,2067271223780696.8,,,,,male
2067982190376267,Diana Reyes,"Se necesita senorita para trabajar en local de comidas rapidas, preferible que vida cerca a la Uis",03/10/2025 100828 AM,2067982190376267.2,,,,,female
2067839443723875,Nelson Tarazona,"Ya disponibles los postres de crema de fruta con chocolate esta semana los sabores son maracuya y fresa
Domis en la UIS, facultad de salud y alrededores, no se queden sin el suyo
Pedidos al 3228202871(wp)",03/10/2025 061845 AM,2067839443723875.2,,,,,male
2065595367281616,J Brayan Jaimes,"!Mas de 300 disenos hipoalergenicos desde 2mil!
hearts GARANTIA de reparacion y reembolso
hearts ASESORIA de material para que sepas lo que compras
hearts Entrega inmediata en la UIS
WhatsApp: https://wa.me/573166548042",03/07/2025 114707 AM,2065595367281616.0,,,,,female
2066409023866917,Dalia Martinez,"

Estaremos aqui hasta la salida de la marcha, pasen y chismoseen los emprendimientos.

DOMIS en la zona 

Info: 3016600187 - 3102745455",03/08/2025 114900 AM,2066409023866916.8,,,,,female
2066260807215072,Lucia Benites,"Necesitamos un hogar responsable que quiera brindarle calidad de vida a este hermoso perrito que vivio siempre amarrado en una finca,  tiene aproximadamente un ano y medio y es de talla pequena/mediana se la lleva bien con otros perritos y gatos, es muy noble, muy juicioso y demasiado jugueton. Se encuentra en optimas condiciones para ser adoptado. 
Inf. WhatsApp  313 864 8751",03/08/2025 080331 AM,2066260807215072.0,,,,,female
2066258373881982,Johan Ovalle,"Buenos dias compas, a la orden hermosas flores eternas (tengo rosas, tulipanes, lirios, claveles, girasoles), para que regalen una linda sorpresa en el DIA DE LA MUJER , la unidad desde 10 mil pesitos, estoy en San Alonso, hago domis en la U y cerca a ella ",03/08/2025 080025 AM,2066258373881982.0,,,,,male
2066241977216955,Ambar Choco,,03/08/2025 073513 AM,2066241977216955.2,,,,,female
2066052710569215,Maria Malagon," CUPO UNIVERSITARIO   

  Habitacion Amoblada (Cama, Escritorio,closet,Cortinas)

 Bano Privado 

 Acceso a cocina, zona de lavado

 Parqueadero

 INCLUYE  

 Tres comidas del dia, de Lunes a Sabado 

 Lavado de ropa 

 Aseo General

 Ambiente seguro 

 NO FAMILIAR 

 UBICADO EN BARRIO EL PRADO",03/08/2025 014831 AM,2066052710569215.2,,,,,female
2065802427260910,Andreina Lima,"Holiss buenas noches amigos 
Comida rapida ""aja y tu que "" te brinda un amplio menu y unos super descuentos para este dia
Con nuestra comida costena 
Te esperamos calle 9 #24-52 barrio la universidad 
Escribenos para tomarte tu pedido 
3014173024
Recuerda tenemos domi gratis en el sector",03/07/2025 064228 PM,2065802427260910.0,,,,,female
2065767137264439,Mei Pena Comercializa,https://www.facebook.com/share/1E5uPr6k9q/,03/07/2025 052709 PM,2065767137264439.2,,,,,female
2065712540603232,Johan Ovalle,"Buenas tardes compas, a la orden hermosas flores eternas (tengo rosas, tulipanes, lirios, claveles, girasoles), para que regalen una linda sorpresa en el DIA DE LA MUJER , la unidad desde 10 mil pesitos, tambien se hacen ramos por encargo, estoy en humanas, hago domis donde necesite ",03/07/2025 033043 PM,2065712540603232.0,,,,,male
2065675730606913,Dalia Martinez," ACTIVOS PAPITAS Y PLATANITO  En punto de venta 

Nos encontramos frente al monumento al oxido, en las escaleras de humanas 2, plazoleta Paola y Manuela 

>  Papitas 
>  Platanitos dulces 
>  Platanitos salados 
>  Mixtos
 Y AHORA CHICHARRON !!!!!
Le puedes poner 
>  Limon 
>  Tajin 
>  Pimienta

Por solo $2500

Ahora sus bebidas mas cerca
SPEED MAX  $2000
COCACOLA   $2000
COLOMBIANA, UVA MANZANA, $1500
AGUA $1000

Estamos en humanas 2, frente al monumento al oxido

3016600187
3158471028",03/07/2025 021525 PM,2065675730606912.8,,,,,female
2065647360609750,Johan Ovalle,"Buenas tardes compas, a la orden hermosas flores eternas (tengo rosas, tulipanes, lirios, claveles, girasoles), para que regalen una linda sorpresa en el DIA DE LA MUJER , la unidad desde 10 mil pesitos, tambien se hacen ramos por encargo, estoy en biblio, hago domis donde necesite ",03/07/2025 012043 PM,2065647360609750.0,,,,,male
2065647177276435,Johan Ovalle,"Buenas tardes compas, les tengo a la orden replicas de lociones de 100 mililitros, tanto para hombre como mujer, unidad a 20 mil pesitos, aprovecha, no te quedes sin la tuya y no dejes de oler rico ",03/07/2025 012017 PM,2065647177276435.2,,,,,male
2065591217282031,Daniela Rod,"Holis, el dia de hoy tengo estos deliciosos quesillos y Chocoflanes 

Frente a mecanica 

A solo 8mil pesitos, son super deliciosos y no empalagosos.

Pueden acercarse o apartar el suyo  

Al 3143776367",03/07/2025 114133 AM,2065591217282031.2,,,,,female
2065099833997836,Harry Blackburn,"Francais UIS:

https://chat.whatsapp.com/Hj6o104Hzib21IRzmjZh2O

 *!Te invitamos a una noche de cafe y poesia!*   

Sumergete en un ambiente acogedor donde el aroma del cafe se mezcla con la magia de las palabras.   

 *Viernes 7 de marzo*  
 *6:30 p.m.*  
 *Auditorio AF - Alianza Francesa de Bucaramanga*  
 *Entrada libre | Para todo publico*  

Disfruta de una velada literaria con la presentacion especial de *Jorge UGARTE* y *Liliana CABALLERO*.  

Dejate llevar por las historias, comparte ideas y vive una experiencia cultural unica. !Te esperamos!   

#CafePoeme #FranciaEnColombia",03/06/2025 100238 PM,2065099833997836.0,,,,,male
2065018840672602,Luisa Porras,"HOLA COMPAS, NECESITO PROFESOR DE ELECTRONICA GENERAL CONTACTARSE A ESTE NUMERO DE TELEFONO

3017610498",03/06/2025 073158 PM,2065018840672602.0,,,,,female
2064980644009755,Angeles Manzano,"deliciosos almuerzo, contamos con cupos semanales, quincenales o mensuales a muy buen precio,hay variedades de proteinas para que escojas lo que deseas comer!! Para mas informacion al 313 802 70 20",03/06/2025 063426 PM,2064980644009755.2,,,,,female
2064885567352596,Daniela Rod,"Holis, el dia de manana traere a la U estos deliciosos quesillos y Chocoflanes 

A solo 8mil pesitos, son super deliciosos y no empalagosos.

Pueden apartar el suyo desde ya 

Whatsapp 3143776367",03/06/2025 031258 PM,2064885567352596.0,,,,,female
2064864144021405,Maria Malagon," CUPO UNIVERSITARIO PARA CHICAS  

 

 Habitacion Amoblada (Cama, Escritorio,closet)

 Bano 

 Acceso a cocina, zona de lavado

 Parqueadero

 INCLUYE  

 Tres comidas del dia, de Lunes a Sabado 

 Lavado de ropa 

 Aseo General

 Ambiente seguro 

 NO FAMILIAR 

 UBICADO EN PAN DE AZUCAR (CABACERA)",03/06/2025 022928 PM,2064864144021404.8,,,,,female
2064863414021478,Maria Malagon," CUPO UNIVERSITARIO PARA CHICAS  

 

 Habitacion Amoblada (Cama, Escritorio,closet)

 Bano 

 Acceso a cocina, zona de lavado

 Parqueadero

 INCLUYE  

 Tres comidas del dia, de Lunes a Sabado 

 Lavado de ropa 

 Aseo General

 Ambiente seguro 

 NO FAMILIAR 

 UBICADO EN PAN DE AZUCAR (CABACERA)",03/06/2025 022809 PM,2064863414021478.0,,,,,female
2064729720701514,Ambar Choco," Celebra el Dia de la Mujer con un dulce detalle 

Sorprende con nuestras exquisitas paletas de chocolate con frutos secos , el regalo perfecto para consentir con amor y sabor.

 Elaboradas artesanalmente con el mejor chocolate y una mezcla irresistible de frutos secos.

 Haz tu pedido hoy: 3214886981
 Pide aqui: https://wa.me/message/TIIKFYNMWVAQL1

 Porque ellas merecen lo mejor 

#AmbarChocoReposteria #PaletasDeChocolate #DiaDeLaMujer #ChocolateArtesanal #ReposteriaFina #DulcesDetalles #Bucaramanga #Giron #Piedecuesta #floridablancabucaramanga",03/06/2025 103231 AM,2064729720701514.0,,,,,female
2064699714037848,Meily Rueda,"Se arrienda apartaestudio

Ubicado en la calle 12 con carrera 24

$ 800 mil con admin incluida

No tiene parqueadero

Informacion llamar al 3138332584",03/06/2025 094621 AM,2064699714037848.0,,,,,male
2064645670709919,Johan Ovalle,"Buenos dias compas, les tengo a la orden replicas de lociones de 100 mililitros, tanto para hombre como mujer, unidad a 20 mil pesitos, aprovecha, no te quedes sin la tuya y no dejes de oler rico ",03/06/2025 082245 AM,2064645670709919.2,,,,,male
2064639040710582,Sofia Franco,"Hola, buenos dias, por la entrada de arriba un perrito viene persiguiendo un muchacho moto, va el muchacho una senora y un nino pequeno, es amarillo chiquito, iba a toda y no lo pude grabar",03/06/2025 081145 AM,2064639040710582.0,,,,,female
2064612564046563,Frankli Carmona,"Almuerzos
WhatsApp 3162680137
Domicilio gratis",03/06/2025 072914 AM,2064612564046563.2,,,,,male
2064600327381120,Laura Vasquez,"?No sabes que regalar para este 8M ?
Las mejores chocofresas de la u son tu mejor opcion

Haz ya tu pedido al 3142917463 o siguenos en nuestro ig @berrylandia_03

Domis gratis en la u ",03/06/2025 070909 AM,2064600327381120.0,,,,,female
2062098704297949,Diego Marino,"Buenos dias para todos.
Se solicitan estudiantes o egresados con los conocimientos en las materias: Investigacion de Operaciones, Simulacion, Procesos Industriales, Estadistica, Calculo etc. Tambien de la carrera Admin de Empresas.
El trabajo consiste en realizar las entregas de un proyecto, se divide en 3 entregas, y las presentaciones son cada 15 dias.
Para mas informacion, comunicate al 3227160182.
Excelente dia.",03/03/2025 093135 AM,2062098704297948.8,,,,,male
2060568887784264,Fernando Cubides Duran,"Atencion, esta persona Mileydis Martinez es una estafadora
https://www.facebook.com/mileidysM/
Dice haber estudiado contabilidad en la UIS si la conocen tengan mucho cuidado es una estafadora peligrosa.",03/01/2025 011458 PM,2060568887784264.0,,,,,male
2062076690966817,Johan Ovalle,"Buenos dias compas, les tengo a la orden replicas de lociones de 100 mililitros, tanto para hombre como mujer, unidad a 20 mil pesitos, aprovecha, no te quedes sin la tuya y no dejes de oler rico ",03/03/2025 085834 AM,2062076690966816.8,,,,,male
2061444511030035,Ambar Choco,,03/02/2025 025809 PM,2061444511030035.2,,,,,female
2061444271030059,Ambar Choco," Celebra el Dia de la Mujer con un dulce detalle 

Sorprende con nuestra deliciosa caja de Choco Oreos , el regalo perfecto para endulzar su dia con amor y chocolate.

 Personalizadas y hechas con el mejor chocolate artesanal.

 Haz tu pedido hoy: 3214886981
 Pide aqui: https://wa.me/message/TIIKFYNMWVAQL1

 !Porque ellas merecen lo mejor! 

#AmbarChocoReposteria #ChocoOreos #DiaDeLaMujer #ChocolateArtesanal #ReposteriaFina #DulcesDetalles #Bucaramanga #Giron #Piedecuesta #floridablancabucaramanga",03/02/2025 025737 PM,2061444271030059.2,,,,,female
2061433064364513,Harry Blackburn,"Grupos de empleo.

1. Ofertas de Empleo VI UIS:

https://chat.whatsapp.com/KQh9yIgeSvZK7pq4wXM2PY

2. Ofertas de Empleo Bilingue UIS:

https://chat.whatsapp.com/EhjbBj7C9Je74XYx8q1HyR

3. Ofertas de Empleo Para Programadores UIS:

https://chat.whatsapp.com/ERt9p3BOxZvCOC3FNxj7IJ

4. Ofertas de Empleo Fines de Semana II UIS:

https://chat.whatsapp.com/IyjdN5rkKXc7skFGNqtZF0",03/02/2025 023255 PM,2061433064364512.8,,,,,male
2060383814469438,Ambar Choco," !Celebra el Dia de la Mujer con un dulce detalle! 

Sorprende a las mujeres especiales en tu vida con nuestras mini tortas personalizadas. Pequenas en tamano, pero grandes en sabor y amor. 

Elaboradas con el mejor chocolate y decoradas con delicadeza, son el regalo perfecto para endulzar su dia. 

 Haz tu pedido ahora: 321 4886981
 Ordena aqui https://wa.me/c/573214886981

Siguenos en @ambarchocoreposteria y descubre nuestras creaciones irresistibles. 

#DiaDeLaMujer #MiniTortasEspeciales #ChocolateLovers #AmbarchocoReposteriaBGA
 Disponible en Bucaramanga, Piedecuesta, Giron y Floridablanca.

 !Porque ellas se merecen lo mejor! ",03/01/2025 082021 AM,2060383814469438.0,,,,,female
2060048284502991,Sharick Jhois Duran,"Hola buenas noches busco trabajo o alguien que necesite ayuda para hacer aseo paseo mascotas Ninera auxiliar de cocina mesera en ventas al 3187477017 Manana tengo disponibilidad de tiempo. y Dios los bendiga, por dias o semanas",02/28/2025 103433 PM,2060048284502991.2,,,,,male
2059955077845645,Diana Reyes,"Hola buenas noches amigos, paso a dejarles la invitacion a que prueben la deliciosa comida que vendemos en Combimax Fast food deleitesen con las delicias que ofrecemos, hamburguesas brutales, papas locas, perritos, granizadas , vayan y maten ese antojo, los esperamos 
estamos ubicados en la calle 10 # 26-15 dos cuadras abajo del caballo de bolivar de la Uis
domicilios 3144024685 

https://www.instagram.com/combimax_fastfood?igsh=MWF6ZWU4bGVzMjl3NQ%3D%3D&utm_source=qr",02/28/2025 073032 PM,2059955077845644.8,,,,,female
